id,studentId,studentName,date,status,reason
ATT002749,STU011,Neha Mishra,2025-07-14,Present,
ATT002750,STU011,Neha Mishra,2025-07-15,Absent,Family emergency
ATT002751,STU011,Neha Mishra,2025-07-16,Absent,Family emergency
ATT002752,STU011,Neha Mishra,2025-07-17,Present,
ATT002753,STU011,Neha Mishra,2025-07-18,Present,
ATT002754,STU011,Neha Mishra,2025-07-21,Present,
ATT002755,STU011,Neha Mishra,2025-07-22,Late,Weather
ATT002756,STU011,Neha Mishra,2025-07-23,Present,
ATT002757,STU011,Neha Mishra,2025-07-24,Present,
ATT002758,STU011,Neha Mishra,2025-07-25,Present,
ATT002759,STU011,Neha Mishra,2025-07-28,Present,
ATT002760,STU011,Neha Mishra,2025-07-29,Present,
ATT002761,STU011,Neha Mishra,2025-07-30,Present,
ATT002762,STU011,Neha Mishra,2025-07-31,Present,
ATT002763,STU011,Neha Mishra,2025-08-01,Present,
ATT002764,STU011,Neha Mishra,2025-08-04,Present,
ATT002765,STU011,Neha Mishra,2025-08-05,Present,
ATT002766,STU011,Neha Mishra,2025-08-06,Present,
ATT002767,STU011,Neha Mishra,2025-08-07,Present,
ATT002768,STU011,Neha Mishra,2025-08-08,Present,
ATT002769,STU011,Neha Mishra,2025-08-11,Absent,Family emergency
ATT002770,STU011,Neha Mishra,2025-08-12,Present,
ATT002771,STU011,Neha Mishra,2025-08-13,Present,
ATT002772,STU011,Neha Mishra,2025-08-14,Present,
ATT002773,STU011,Neha Mishra,2025-08-15,Present,
ATT002774,STU011,Neha Mishra,2025-08-18,Present,
ATT002775,STU011,Neha Mishra,2025-08-19,Absent,Family emergency
ATT002776,STU011,Neha Mishra,2025-08-20,Present,
ATT002777,STU011,Neha Mishra,2025-08-21,Present,
ATT002778,STU011,Neha Mishra,2025-08-22,Present,
ATT002779,STU011,Neha Mishra,2025-08-25,Absent,No reason provided
ATT002780,STU011,Neha Mishra,2025-08-26,Present,
ATT002781,STU011,Neha Mishra,2025-08-27,Absent,Transportation issue
ATT002782,STU011,Neha Mishra,2025-08-28,Present,
ATT002783,STU011,Neha Mishra,2025-08-29,Present,
ATT002784,STU011,Neha Mishra,2025-09-01,Present,
ATT002785,STU011,Neha Mishra,2025-09-02,Late,Overslept
ATT002786,STU011,Neha Mishra,2025-09-03,Present,
ATT002787,STU011,Neha Mishra,2025-09-04,Present,
ATT002788,STU011,Neha Mishra,2025-09-05,Late,Transportation delay
ATT002789,STU011,Neha Mishra,2025-09-08,Present,
ATT002790,STU011,Neha Mishra,2025-09-09,Present,
ATT002791,STU011,Neha Mishra,2025-09-10,Absent,Sick
ATT002792,STU011,Neha Mishra,2025-09-11,Present,
ATT002793,STU011,Neha Mishra,2025-09-12,Present,
ATT002794,STU011,Neha Mishra,2025-09-15,Present,
ATT002795,STU011,Neha Mishra,2025-09-16,Present,
ATT002796,STU011,Neha Mishra,2025-09-17,Present,
ATT002797,STU011,Neha Mishra,2025-09-18,Late,Weather
ATT002798,STU011,Neha Mishra,2025-09-19,Late,Transportation delay
ATT002799,STU011,Neha Mishra,2025-09-22,Present,
ATT002800,STU011,Neha Mishra,2025-09-23,Late,Transportation delay
ATT002801,STU011,Neha Mishra,2025-09-24,Present,
ATT002802,STU011,Neha Mishra,2025-09-25,Late,Overslept
ATT002803,STU011,Neha Mishra,2025-09-26,Present,
ATT002804,STU011,Neha Mishra,2025-09-29,Present,
ATT002805,STU011,Neha Mishra,2025-09-30,Present,
ATT002806,STU011,Neha Mishra,2025-10-01,Present,
ATT002807,STU011,Neha Mishra,2025-10-02,Present,
ATT002808,STU011,Neha Mishra,2025-10-03,Present,
ATT002809,STU011,Neha Mishra,2025-10-06,Present,
ATT002810,STU011,Neha Mishra,2025-10-07,Present,
ATT002811,STU011,Neha Mishra,2025-10-08,Present,
ATT002812,STU011,Neha Mishra,2025-10-09,Late,Overslept
ATT002813,STU011,Neha Mishra,2025-10-10,Present,
ATT002814,STU011,Neha Mishra,2025-10-13,Present,
ATT002815,STU011,Neha Mishra,2025-10-14,Present,
ATT002816,STU011,Neha Mishra,2025-10-15,Late,Transportation delay
ATT002817,STU011,Neha Mishra,2025-10-16,Present,
ATT002818,STU011,Neha Mishra,2025-10-17,Present,
ATT002819,STU011,Neha Mishra,2025-10-20,Present,
ATT002820,STU011,Neha Mishra,2025-10-21,Present,
ATT002821,STU011,Neha Mishra,2025-10-22,Present,
ATT002822,STU011,Neha Mishra,2025-10-23,Present,
ATT002823,STU011,Neha Mishra,2025-10-24,Late,Transportation delay
ATT002824,STU011,Neha Mishra,2025-10-27,Late,Weather
ATT002825,STU011,Neha Mishra,2025-10-28,Present,
ATT002826,STU011,Neha Mishra,2025-10-29,Present,
ATT002827,STU011,Neha Mishra,2025-10-30,Late,Transportation delay
ATT002828,STU011,Neha Mishra,2025-10-31,Present,
ATT002829,STU011,Neha Mishra,2025-11-03,Present,
ATT002830,STU011,Neha Mishra,2025-11-04,Present,
ATT002831,STU011,Neha Mishra,2025-11-05,Present,
ATT002832,STU011,Neha Mishra,2025-11-06,Present,
ATT002833,STU011,Neha Mishra,2025-11-07,Present,
ATT002834,STU011,Neha Mishra,2025-11-10,Late,Transportation delay
ATT002835,STU011,Neha Mishra,2025-11-11,Present,
ATT002836,STU011,Neha Mishra,2025-11-12,Present,
ATT002837,STU011,Neha Mishra,2025-11-13,Present,
ATT002838,STU011,Neha Mishra,2025-11-14,Present,
ATT002839,STU011,Neha Mishra,2025-11-17,Present,
ATT002840,STU011,Neha Mishra,2025-11-18,Present,
ATT002841,STU011,Neha Mishra,2025-11-19,Absent,Sick
ATT002842,STU011,Neha Mishra,2025-11-20,Absent,Transportation issue
ATT002843,STU011,Neha Mishra,2025-11-21,Present,
ATT002844,STU011,Neha Mishra,2025-11-24,Present,
ATT002845,STU011,Neha Mishra,2025-11-25,Present,
ATT002846,STU011,Neha Mishra,2025-11-26,Absent,Transportation issue
ATT002847,STU011,Neha Mishra,2025-11-27,Present,
ATT002848,STU011,Neha Mishra,2025-11-28,Present,
ATT002849,STU011,Neha Mishra,2025-12-01,Present,
ATT002850,STU011,Neha Mishra,2025-12-02,Present,
ATT002851,STU011,Neha Mishra,2025-12-03,Late,Family issue
ATT002852,STU011,Neha Mishra,2025-12-04,Present,
ATT002853,STU011,Neha Mishra,2025-12-05,Absent,Sick
ATT002854,STU011,Neha Mishra,2025-12-08,Present,
ATT002855,STU011,Neha Mishra,2025-12-09,Present,
ATT002856,STU011,Neha Mishra,2025-12-10,Present,
ATT002857,STU011,Neha Mishra,2025-12-11,Present,
ATT002858,STU011,Neha Mishra,2025-12-12,Present,
ATT002859,STU011,Neha Mishra,2025-12-15,Present,
ATT002860,STU011,Neha Mishra,2025-12-16,Present,
ATT002861,STU011,Neha Mishra,2025-12-17,Absent,Transportation issue
ATT002862,STU011,Neha Mishra,2025-12-18,Present,
ATT002863,STU011,Neha Mishra,2025-12-19,Late,Transportation delay
ATT002864,STU011,Neha Mishra,2025-12-22,Present,
ATT002865,STU011,Neha Mishra,2025-12-23,Present,
ATT002866,STU011,Neha Mishra,2025-12-24,Present,
ATT002867,STU011,Neha Mishra,2025-12-25,Present,
ATT002868,STU011,Neha Mishra,2025-12-26,Absent,Family emergency
ATT002869,STU011,Neha Mishra,2025-12-29,Absent,No reason provided
ATT002870,STU011,Neha Mishra,2025-12-30,Present,
ATT002871,STU011,Neha Mishra,2025-12-31,Absent,No reason provided
ATT002872,STU012,Sneha Mehta,2025-01-01,Present,
ATT002873,STU012,Sneha Mehta,2025-01-02,Present,
ATT002874,STU012,Sneha Mehta,2025-01-03,Present,
ATT002875,STU012,Sneha Mehta,2025-01-06,Present,
ATT002876,STU012,Sneha Mehta,2025-01-07,Present,
ATT002877,STU012,Sneha Mehta,2025-01-08,Present,
ATT002878,STU012,Sneha Mehta,2025-01-09,Present,
ATT002879,STU012,Sneha Mehta,2025-01-10,Absent,Transportation issue
ATT002880,STU012,Sneha Mehta,2025-01-13,Present,
ATT002881,STU012,Sneha Mehta,2025-01-14,Absent,No reason provided
ATT002882,STU012,Sneha Mehta,2025-01-15,Present,
ATT002883,STU012,Sneha Mehta,2025-01-16,Present,
ATT002884,STU012,Sneha Mehta,2025-01-17,Present,
ATT002885,STU012,Sneha Mehta,2025-01-20,Absent,Family emergency
ATT002886,STU012,Sneha Mehta,2025-01-21,Present,
ATT002887,STU012,Sneha Mehta,2025-01-22,Present,
ATT002888,STU012,Sneha Mehta,2025-01-23,Absent,Sick
ATT002889,STU012,Sneha Mehta,2025-01-24,Present,
ATT002890,STU012,Sneha Mehta,2025-01-27,Present,
ATT002891,STU012,Sneha Mehta,2025-01-28,Present,
ATT002892,STU012,Sneha Mehta,2025-01-29,Present,
ATT002893,STU012,Sneha Mehta,2025-01-30,Present,
ATT002894,STU012,Sneha Mehta,2025-01-31,Present,
ATT002895,STU012,Sneha Mehta,2025-02-03,Late,Overslept
ATT002896,STU012,Sneha Mehta,2025-02-04,Present,
ATT002897,STU012,Sneha Mehta,2025-02-05,Present,
ATT002898,STU012,Sneha Mehta,2025-02-06,Present,
ATT002899,STU012,Sneha Mehta,2025-02-07,Present,
ATT002900,STU012,Sneha Mehta,2025-02-10,Present,
ATT002901,STU012,Sneha Mehta,2025-02-11,Present,
ATT002902,STU012,Sneha Mehta,2025-02-12,Present,
ATT002903,STU012,Sneha Mehta,2025-02-13,Present,
ATT002904,STU012,Sneha Mehta,2025-02-14,Present,
ATT002905,STU012,Sneha Mehta,2025-02-17,Late,Transportation delay
ATT002906,STU012,Sneha Mehta,2025-02-18,Present,
ATT002907,STU012,Sneha Mehta,2025-02-19,Late,Overslept
ATT002908,STU012,Sneha Mehta,2025-02-20,Late,Weather
ATT002909,STU012,Sneha Mehta,2025-02-21,Present,
ATT002910,STU012,Sneha Mehta,2025-02-24,Present,
ATT002911,STU012,Sneha Mehta,2025-02-25,Present,
ATT002912,STU012,Sneha Mehta,2025-02-26,Absent,Family emergency
ATT002913,STU012,Sneha Mehta,2025-02-27,Present,
ATT002914,STU012,Sneha Mehta,2025-02-28,Present,
ATT002915,STU012,Sneha Mehta,2025-03-03,Absent,Transportation issue
ATT002916,STU012,Sneha Mehta,2025-03-04,Present,
ATT002917,STU012,Sneha Mehta,2025-03-05,Present,
ATT002918,STU012,Sneha Mehta,2025-03-06,Absent,Family emergency
ATT002919,STU012,Sneha Mehta,2025-03-07,Present,
ATT002920,STU012,Sneha Mehta,2025-03-10,Present,
ATT002921,STU012,Sneha Mehta,2025-03-11,Absent,Sick
ATT002922,STU012,Sneha Mehta,2025-03-12,Absent,No reason provided
ATT002923,STU012,Sneha Mehta,2025-03-13,Present,
ATT002924,STU012,Sneha Mehta,2025-03-14,Present,
ATT002925,STU012,Sneha Mehta,2025-03-17,Present,
ATT002926,STU012,Sneha Mehta,2025-03-18,Present,
ATT002927,STU012,Sneha Mehta,2025-03-19,Present,
ATT002928,STU012,Sneha Mehta,2025-03-20,Present,
ATT002929,STU012,Sneha Mehta,2025-03-21,Present,
ATT002930,STU012,Sneha Mehta,2025-03-24,Present,
ATT002931,STU012,Sneha Mehta,2025-03-25,Present,
ATT002932,STU012,Sneha Mehta,2025-03-26,Present,
ATT002933,STU012,Sneha Mehta,2025-03-27,Present,
ATT002934,STU012,Sneha Mehta,2025-03-28,Present,
ATT002935,STU012,Sneha Mehta,2025-03-31,Absent,Family emergency
ATT002936,STU012,Sneha Mehta,2025-04-01,Present,
ATT002937,STU012,Sneha Mehta,2025-04-02,Present,
ATT002938,STU012,Sneha Mehta,2025-04-03,Absent,Sick
ATT002939,STU012,Sneha Mehta,2025-04-04,Present,
ATT002940,STU012,Sneha Mehta,2025-04-07,Present,
ATT002941,STU012,Sneha Mehta,2025-04-08,Present,
ATT002942,STU012,Sneha Mehta,2025-04-09,Absent,Family emergency
ATT002943,STU012,Sneha Mehta,2025-04-10,Present,
ATT002944,STU012,Sneha Mehta,2025-04-11,Present,
ATT002945,STU012,Sneha Mehta,2025-04-14,Present,
ATT002946,STU012,Sneha Mehta,2025-04-15,Present,
ATT002947,STU012,Sneha Mehta,2025-04-16,Present,
ATT002948,STU012,Sneha Mehta,2025-04-17,Present,
ATT002949,STU012,Sneha Mehta,2025-04-18,Present,
ATT002950,STU012,Sneha Mehta,2025-04-21,Present,
ATT002951,STU012,Sneha Mehta,2025-04-22,Absent,Transportation issue
ATT002952,STU012,Sneha Mehta,2025-04-23,Present,
ATT002953,STU012,Sneha Mehta,2025-04-24,Present,
ATT002954,STU012,Sneha Mehta,2025-04-25,Present,
ATT002955,STU012,Sneha Mehta,2025-04-28,Absent,No reason provided
ATT002956,STU012,Sneha Mehta,2025-04-29,Present,
ATT002957,STU012,Sneha Mehta,2025-04-30,Present,
ATT002958,STU012,Sneha Mehta,2025-05-01,Present,
ATT002959,STU012,Sneha Mehta,2025-05-02,Present,
ATT002960,STU012,Sneha Mehta,2025-05-05,Present,
ATT002961,STU012,Sneha Mehta,2025-05-06,Present,
ATT002962,STU012,Sneha Mehta,2025-05-07,Present,
ATT002963,STU012,Sneha Mehta,2025-05-08,Present,
ATT002964,STU012,Sneha Mehta,2025-05-09,Present,
ATT002965,STU012,Sneha Mehta,2025-05-12,Late,Transportation delay
ATT002966,STU012,Sneha Mehta,2025-05-13,Present,
ATT002967,STU012,Sneha Mehta,2025-05-14,Present,
ATT002968,STU012,Sneha Mehta,2025-05-15,Late,Weather
ATT002969,STU012,Sneha Mehta,2025-05-16,Present,
ATT002970,STU012,Sneha Mehta,2025-05-19,Present,
ATT002971,STU012,Sneha Mehta,2025-05-20,Present,
ATT002972,STU012,Sneha Mehta,2025-05-21,Present,
ATT002973,STU012,Sneha Mehta,2025-05-22,Present,
ATT002974,STU012,Sneha Mehta,2025-05-23,Present,
ATT002975,STU012,Sneha Mehta,2025-05-26,Present,
ATT002976,STU012,Sneha Mehta,2025-05-27,Present,
ATT002977,STU012,Sneha Mehta,2025-05-28,Present,
ATT002978,STU012,Sneha Mehta,2025-05-29,Present,
ATT002979,STU012,Sneha Mehta,2025-05-30,Present,
ATT002980,STU012,Sneha Mehta,2025-06-02,Present,
ATT002981,STU012,Sneha Mehta,2025-06-03,Present,
ATT002982,STU012,Sneha Mehta,2025-06-04,Late,Overslept
ATT002983,STU012,Sneha Mehta,2025-06-05,Present,
ATT002984,STU012,Sneha Mehta,2025-06-06,Late,Overslept
ATT002985,STU012,Sneha Mehta,2025-06-09,Present,
ATT002986,STU012,Sneha Mehta,2025-06-10,Present,
ATT002987,STU012,Sneha Mehta,2025-06-11,Present,
ATT002988,STU012,Sneha Mehta,2025-06-12,Present,
ATT002989,STU012,Sneha Mehta,2025-06-13,Absent,Sick
ATT002990,STU012,Sneha Mehta,2025-06-16,Present,
ATT002991,STU012,Sneha Mehta,2025-06-17,Present,
ATT002992,STU012,Sneha Mehta,2025-06-18,Absent,No reason provided
ATT002993,STU012,Sneha Mehta,2025-06-19,Present,
ATT002994,STU012,Sneha Mehta,2025-06-20,Present,
ATT002995,STU012,Sneha Mehta,2025-06-23,Absent,Family emergency
ATT002996,STU012,Sneha Mehta,2025-06-24,Present,
ATT002997,STU012,Sneha Mehta,2025-06-25,Present,
ATT002998,STU012,Sneha Mehta,2025-06-26,Present,
ATT002999,STU012,Sneha Mehta,2025-06-27,Present,
ATT003000,STU012,Sneha Mehta,2025-06-30,Present,
ATT003001,STU012,Sneha Mehta,2025-07-01,Absent,Transportation issue
ATT003002,STU012,Sneha Mehta,2025-07-02,Present,
ATT003003,STU012,Sneha Mehta,2025-07-03,Present,
ATT003004,STU012,Sneha Mehta,2025-07-04,Present,
ATT003005,STU012,Sneha Mehta,2025-07-07,Present,
ATT003006,STU012,Sneha Mehta,2025-07-08,Present,
ATT003007,STU012,Sneha Mehta,2025-07-09,Present,
ATT003008,STU012,Sneha Mehta,2025-07-10,Present,
ATT003009,STU012,Sneha Mehta,2025-07-11,Present,
ATT003010,STU012,Sneha Mehta,2025-07-14,Present,
ATT003011,STU012,Sneha Mehta,2025-07-15,Present,
ATT003012,STU012,Sneha Mehta,2025-07-16,Present,
ATT003013,STU012,Sneha Mehta,2025-07-17,Absent,Family emergency
ATT003014,STU012,Sneha Mehta,2025-07-18,Late,Overslept
ATT003015,STU012,Sneha Mehta,2025-07-21,Absent,Sick
ATT003016,STU012,Sneha Mehta,2025-07-22,Present,
ATT003017,STU012,Sneha Mehta,2025-07-23,Absent,Sick
ATT003018,STU012,Sneha Mehta,2025-07-24,Late,Overslept
ATT003019,STU012,Sneha Mehta,2025-07-25,Present,
ATT003020,STU012,Sneha Mehta,2025-07-28,Present,
ATT003021,STU012,Sneha Mehta,2025-07-29,Present,
ATT003022,STU012,Sneha Mehta,2025-07-30,Present,
ATT003023,STU012,Sneha Mehta,2025-07-31,Present,
ATT003024,STU012,Sneha Mehta,2025-08-01,Late,Weather
ATT003025,STU012,Sneha Mehta,2025-08-04,Present,
ATT003026,STU012,Sneha Mehta,2025-08-05,Present,
ATT003027,STU012,Sneha Mehta,2025-08-06,Present,
ATT003028,STU012,Sneha Mehta,2025-08-07,Present,
ATT003029,STU012,Sneha Mehta,2025-08-08,Present,
ATT003030,STU012,Sneha Mehta,2025-08-11,Present,
ATT003031,STU012,Sneha Mehta,2025-08-12,Present,
ATT003032,STU012,Sneha Mehta,2025-08-13,Present,
ATT003033,STU012,Sneha Mehta,2025-08-14,Late,Transportation delay
ATT003034,STU012,Sneha Mehta,2025-08-15,Present,
ATT003035,STU012,Sneha Mehta,2025-08-18,Absent,Sick
ATT003036,STU012,Sneha Mehta,2025-08-19,Present,
ATT003037,STU012,Sneha Mehta,2025-08-20,Present,
ATT003038,STU012,Sneha Mehta,2025-08-21,Absent,Sick
ATT003039,STU012,Sneha Mehta,2025-08-22,Present,
ATT003040,STU012,Sneha Mehta,2025-08-25,Present,
ATT003041,STU012,Sneha Mehta,2025-08-26,Late,Family issue
ATT003042,STU012,Sneha Mehta,2025-08-27,Present,
ATT003043,STU012,Sneha Mehta,2025-08-28,Present,
ATT003044,STU012,Sneha Mehta,2025-08-29,Absent,Sick
ATT003045,STU012,Sneha Mehta,2025-09-01,Present,
ATT003046,STU012,Sneha Mehta,2025-09-02,Present,
ATT003047,STU012,Sneha Mehta,2025-09-03,Present,
ATT003048,STU012,Sneha Mehta,2025-09-04,Present,
ATT003049,STU012,Sneha Mehta,2025-09-05,Present,
ATT003050,STU012,Sneha Mehta,2025-09-08,Present,
ATT003051,STU012,Sneha Mehta,2025-09-09,Absent,Family emergency
ATT003052,STU012,Sneha Mehta,2025-09-10,Late,Weather
ATT003053,STU012,Sneha Mehta,2025-09-11,Late,Overslept
ATT003054,STU012,Sneha Mehta,2025-09-12,Present,
ATT003055,STU012,Sneha Mehta,2025-09-15,Present,
ATT003056,STU012,Sneha Mehta,2025-09-16,Present,
ATT003057,STU012,Sneha Mehta,2025-09-17,Present,
ATT003058,STU012,Sneha Mehta,2025-09-18,Present,
ATT003059,STU012,Sneha Mehta,2025-09-19,Absent,Family emergency
ATT003060,STU012,Sneha Mehta,2025-09-22,Present,
ATT003061,STU012,Sneha Mehta,2025-09-23,Present,
ATT003062,STU012,Sneha Mehta,2025-09-24,Present,
ATT003063,STU012,Sneha Mehta,2025-09-25,Present,
ATT003064,STU012,Sneha Mehta,2025-09-26,Present,
ATT003065,STU012,Sneha Mehta,2025-09-29,Present,
ATT003066,STU012,Sneha Mehta,2025-09-30,Absent,Sick
ATT003067,STU012,Sneha Mehta,2025-10-01,Present,
ATT003068,STU012,Sneha Mehta,2025-10-02,Present,
ATT003069,STU012,Sneha Mehta,2025-10-03,Present,
ATT003070,STU012,Sneha Mehta,2025-10-06,Present,
ATT003071,STU012,Sneha Mehta,2025-10-07,Present,
ATT003072,STU012,Sneha Mehta,2025-10-08,Present,
ATT003073,STU012,Sneha Mehta,2025-10-09,Present,
ATT003074,STU012,Sneha Mehta,2025-10-10,Present,
ATT003075,STU012,Sneha Mehta,2025-10-13,Absent,No reason provided
ATT003076,STU012,Sneha Mehta,2025-10-14,Present,
ATT003077,STU012,Sneha Mehta,2025-10-15,Present,
ATT003078,STU012,Sneha Mehta,2025-10-16,Present,
ATT003079,STU012,Sneha Mehta,2025-10-17,Present,
ATT003080,STU012,Sneha Mehta,2025-10-20,Present,
ATT003081,STU012,Sneha Mehta,2025-10-21,Present,
ATT003082,STU012,Sneha Mehta,2025-10-22,Present,
ATT003083,STU012,Sneha Mehta,2025-10-23,Present,
ATT003084,STU012,Sneha Mehta,2025-10-24,Absent,No reason provided
ATT003085,STU012,Sneha Mehta,2025-10-27,Present,
ATT003086,STU012,Sneha Mehta,2025-10-28,Present,
ATT003087,STU012,Sneha Mehta,2025-10-29,Late,Family issue
ATT003088,STU012,Sneha Mehta,2025-10-30,Present,
ATT003089,STU012,Sneha Mehta,2025-10-31,Present,
ATT003090,STU012,Sneha Mehta,2025-11-03,Present,
ATT003091,STU012,Sneha Mehta,2025-11-04,Present,
ATT003092,STU012,Sneha Mehta,2025-11-05,Absent,Transportation issue
ATT003093,STU012,Sneha Mehta,2025-11-06,Present,
ATT003094,STU012,Sneha Mehta,2025-11-07,Absent,Transportation issue
ATT003095,STU012,Sneha Mehta,2025-11-10,Present,
ATT003096,STU012,Sneha Mehta,2025-11-11,Present,
ATT003097,STU012,Sneha Mehta,2025-11-12,Absent,Sick
ATT003098,STU012,Sneha Mehta,2025-11-13,Absent,Transportation issue
ATT003099,STU012,Sneha Mehta,2025-11-14,Present,
ATT003100,STU012,Sneha Mehta,2025-11-17,Present,
ATT003101,STU012,Sneha Mehta,2025-11-18,Present,
ATT003102,STU012,Sneha Mehta,2025-11-19,Absent,Family emergency
ATT003103,STU012,Sneha Mehta,2025-11-20,Present,
ATT003104,STU012,Sneha Mehta,2025-11-21,Present,
ATT003105,STU012,Sneha Mehta,2025-11-24,Present,
ATT003106,STU012,Sneha Mehta,2025-11-25,Present,
ATT003107,STU012,Sneha Mehta,2025-11-26,Absent,Family emergency
ATT003108,STU012,Sneha Mehta,2025-11-27,Present,
ATT003109,STU012,Sneha Mehta,2025-11-28,Present,
ATT003110,STU012,Sneha Mehta,2025-12-01,Present,
ATT003111,STU012,Sneha Mehta,2025-12-02,Present,
ATT003112,STU012,Sneha Mehta,2025-12-03,Present,
ATT003113,STU012,Sneha Mehta,2025-12-04,Present,
ATT003114,STU012,Sneha Mehta,2025-12-05,Absent,No reason provided
ATT003115,STU012,Sneha Mehta,2025-12-08,Present,
ATT003116,STU012,Sneha Mehta,2025-12-09,Present,
ATT003117,STU012,Sneha Mehta,2025-12-10,Present,
ATT003118,STU012,Sneha Mehta,2025-12-11,Present,
ATT003119,STU012,Sneha Mehta,2025-12-12,Present,
ATT003120,STU012,Sneha Mehta,2025-12-15,Absent,Transportation issue
ATT003121,STU012,Sneha Mehta,2025-12-16,Absent,Family emergency
ATT003122,STU012,Sneha Mehta,2025-12-17,Present,
ATT003123,STU012,Sneha Mehta,2025-12-18,Present,
ATT003124,STU012,Sneha Mehta,2025-12-19,Present,
ATT003125,STU012,Sneha Mehta,2025-12-22,Present,
ATT003126,STU012,Sneha Mehta,2025-12-23,Present,
ATT003127,STU012,Sneha Mehta,2025-12-24,Present,
ATT003128,STU012,Sneha Mehta,2025-12-25,Absent,No reason provided
ATT003129,STU012,Sneha Mehta,2025-12-26,Late,Weather
ATT003130,STU012,Sneha Mehta,2025-12-29,Present,
ATT003131,STU012,Sneha Mehta,2025-12-30,Present,
ATT003132,STU012,Sneha Mehta,2025-12-31,Present,
ATT003133,STU013,Sagar Rao,2025-01-01,Present,
ATT003134,STU013,Sagar Rao,2025-01-02,Present,
ATT003135,STU013,Sagar Rao,2025-01-03,Present,
ATT003136,STU013,Sagar Rao,2025-01-06,Absent,Transportation issue
ATT003137,STU013,Sagar Rao,2025-01-07,Absent,Transportation issue
ATT003138,STU013,Sagar Rao,2025-01-08,Present,
ATT003139,STU013,Sagar Rao,2025-01-09,Present,
ATT003140,STU013,Sagar Rao,2025-01-10,Present,
ATT003141,STU013,Sagar Rao,2025-01-13,Absent,Sick
ATT003142,STU013,Sagar Rao,2025-01-14,Present,
ATT003143,STU013,Sagar Rao,2025-01-15,Absent,Transportation issue
ATT003144,STU013,Sagar Rao,2025-01-16,Present,
ATT003145,STU013,Sagar Rao,2025-01-17,Late,Transportation delay
ATT003146,STU013,Sagar Rao,2025-01-20,Present,
ATT003147,STU013,Sagar Rao,2025-01-21,Present,
ATT003148,STU013,Sagar Rao,2025-01-22,Absent,Sick
ATT003149,STU013,Sagar Rao,2025-01-23,Absent,Sick
ATT003150,STU013,Sagar Rao,2025-01-24,Present,
ATT003151,STU013,Sagar Rao,2025-01-27,Present,
ATT003152,STU013,Sagar Rao,2025-01-28,Absent,Sick
ATT003153,STU013,Sagar Rao,2025-01-29,Absent,Family emergency
ATT003154,STU013,Sagar Rao,2025-01-30,Present,
ATT003155,STU013,Sagar Rao,2025-01-31,Present,
ATT003156,STU013,Sagar Rao,2025-02-03,Present,
ATT003157,STU013,Sagar Rao,2025-02-04,Present,
ATT003158,STU013,Sagar Rao,2025-02-05,Late,Overslept
ATT003159,STU013,Sagar Rao,2025-02-06,Present,
ATT003160,STU013,Sagar Rao,2025-02-07,Present,
ATT003161,STU013,Sagar Rao,2025-02-10,Late,Overslept
ATT003162,STU013,Sagar Rao,2025-02-11,Present,
ATT003163,STU013,Sagar Rao,2025-02-12,Present,
ATT003164,STU013,Sagar Rao,2025-02-13,Present,
ATT003165,STU013,Sagar Rao,2025-02-14,Late,Family issue
ATT003166,STU013,Sagar Rao,2025-02-17,Present,
ATT003167,STU013,Sagar Rao,2025-02-18,Present,
ATT003168,STU013,Sagar Rao,2025-02-19,Present,
ATT003169,STU013,Sagar Rao,2025-02-20,Present,
