id,studentId,studentName,title,description,subject,assignedDate,dueDate,submittedDate,status,remark
HW000889,STU026,Harsh Arora,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-05-05,2025-05-07,,pending,Not submitted yet
HW000890,STU027,Aishwarya Arora,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-05-05,2025-05-07,,assigned,Assigned
HW000891,STU029,Pooja Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-05,2025-05-07,,pending,Not submitted yet
HW000892,STU030,Rahul Goyal,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-05-05,2025-05-07,2025-05-06,submitted,Completed on time
HW000893,STU031,Swati Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-05-05,2025-05-07,,assigned,Assigned
HW000894,STU032,Aditya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-05,2025-05-07,,pending,Not submitted yet
HW000895,STU033,Arjun Patel,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-05,2025-05-07,2025-05-05,submitted,Completed on time
HW000896,STU034,Sagar Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-05,2025-05-07,,assigned,Assigned
HW000897,STU035,Divya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-05-05,2025-05-07,2025-05-06,submitted,Completed on time
HW000898,STU001,Meera Verma,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000899,STU004,Nikhil Saxena,Science Assignment,Complete the science exercises from chapter 1,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000900,STU005,Abhishek Joshi,Science Assignment,Complete the science exercises from chapter 4,Science,2025-05-07,2025-05-09,,assigned,Assigned
HW000901,STU006,Arjun Saxena,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,,pending,Not submitted yet
HW000902,STU008,Aishwarya Joshi,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000903,STU009,Amit Bansal,Science Assignment,Complete the science exercises from chapter 3,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000904,STU010,Sakshi Mehta,Science Assignment,Complete the science exercises from chapter 1,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000905,STU011,Neha Mishra,Science Assignment,Complete the science exercises from chapter 3,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000906,STU012,Sneha Mehta,Science Assignment,Complete the science exercises from chapter 4,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000907,STU013,Sagar Rao,Science Assignment,Complete the science exercises from chapter 3,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000908,STU014,Anjali Tiwari,Science Assignment,Complete the science exercises from chapter 3,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000909,STU015,Ananya Verma,Science Assignment,Complete the science exercises from chapter 3,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000910,STU016,Abhishek Reddy,Science Assignment,Complete the science exercises from chapter 1,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000911,STU019,Pooja Mehta,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000912,STU020,Ravi Sharma,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,,assigned,Assigned
HW000913,STU021,Aishwarya Bansal,Science Assignment,Complete the science exercises from chapter 5,Science,2025-05-07,2025-05-09,,pending,Not submitted yet
HW000914,STU022,Meera Sharma,Science Assignment,Complete the science exercises from chapter 3,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000915,STU023,Amit Kumar,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000916,STU024,Manish Joshi,Science Assignment,Complete the science exercises from chapter 1,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000917,STU025,Sakshi Mishra,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,,assigned,Assigned
HW000918,STU026,Harsh Arora,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,,pending,Not submitted yet
HW000919,STU028,Jyoti Saxena,Science Assignment,Complete the science exercises from chapter 1,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000920,STU029,Pooja Joshi,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,,pending,Not submitted yet
HW000921,STU030,Rahul Goyal,Science Assignment,Complete the science exercises from chapter 5,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000922,STU031,Swati Bansal,Science Assignment,Complete the science exercises from chapter 3,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000923,STU032,Aditya Rao,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,,pending,Not submitted yet
HW000924,STU033,Arjun Patel,Science Assignment,Complete the science exercises from chapter 1,Science,2025-05-07,2025-05-09,2025-05-08,submitted,Completed on time
HW000925,STU035,Divya Rao,Science Assignment,Complete the science exercises from chapter 2,Science,2025-05-07,2025-05-09,2025-05-07,submitted,Completed on time
HW000926,STU001,Meera Verma,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000927,STU002,Deepak Iyer,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-09,2025-05-11,,assigned,Assigned
HW000928,STU005,Abhishek Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-05-09,2025-05-11,,pending,Not submitted yet
HW000929,STU006,Arjun Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000930,STU007,Manish Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-09,2025-05-11,2025-05-10,submitted,Completed on time
HW000931,STU008,Aishwarya Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000932,STU009,Amit Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-05-09,2025-05-11,2025-05-10,submitted,Completed on time
HW000933,STU010,Sakshi Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-05-09,2025-05-11,2025-05-10,submitted,Completed on time
HW000934,STU011,Neha Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-09,2025-05-11,,pending,Not submitted yet
HW000935,STU012,Sneha Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-05-09,2025-05-11,2025-05-10,submitted,Completed on time
HW000936,STU013,Sagar Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000937,STU014,Anjali Tiwari,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-09,2025-05-11,,pending,Not submitted yet
HW000938,STU016,Abhishek Reddy,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-05-09,2025-05-11,,pending,Not submitted yet
HW000939,STU017,Tanvi Nair,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-09,2025-05-11,,pending,Not submitted yet
HW000940,STU018,Kritika Patel,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000941,STU020,Ravi Sharma,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-05-09,2025-05-11,,pending,Not submitted yet
HW000942,STU021,Aishwarya Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000943,STU022,Meera Sharma,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-05-09,2025-05-11,2025-05-10,submitted,Completed on time
HW000944,STU023,Amit Kumar,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-05-09,2025-05-11,2025-05-10,submitted,Completed on time
HW000945,STU024,Manish Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000946,STU025,Sakshi Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-05-09,2025-05-11,,assigned,Assigned
HW000947,STU027,Aishwarya Arora,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000948,STU028,Jyoti Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000949,STU029,Pooja Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 3,Mathematics,2025-05-09,2025-05-11,,pending,Not submitted yet
HW000950,STU030,Rahul Goyal,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-05-09,2025-05-11,,pending,Not submitted yet
HW000951,STU033,Arjun Patel,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000952,STU035,Divya Rao,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-09,2025-05-11,2025-05-09,submitted,Completed on time
HW000953,STU001,Meera Verma,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-05-13,2025-05-15,2025-05-13,submitted,Completed on time
HW000954,STU002,Deepak Iyer,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-05-13,2025-05-15,,assigned,Assigned
HW000955,STU005,Abhishek Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-05-13,2025-05-15,2025-05-13,submitted,Completed on time
HW000956,STU007,Manish Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 3,Social Studies,2025-05-13,2025-05-15,,pending,Not submitted yet
HW000957,STU008,Aishwarya Joshi,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-05-13,2025-05-15,2025-05-13,submitted,Completed on time
HW000958,STU009,Amit Bansal,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-05-13,2025-05-15,2025-05-13,submitted,Completed on time
HW000959,STU010,Sakshi Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-05-13,2025-05-15,2025-05-13,submitted,Completed on time
HW000960,STU011,Neha Mishra,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-05-13,2025-05-15,,pending,Not submitted yet
HW000961,STU012,Sneha Mehta,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-05-13,2025-05-15,2025-05-13,submitted,Completed on time
HW000962,STU014,Anjali Tiwari,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-05-13,2025-05-15,,assigned,Assigned
HW000963,STU016,Abhishek Reddy,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-05-13,2025-05-15,,assigned,Assigned
HW000964,STU017,Tanvi Nair,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-05-13,2025-05-15,2025-05-14,submitted,Completed on time
HW000965,STU020,Ravi Sharma,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-05-13,2025-05-15,2025-05-13,submitted,Completed on time
HW000966,STU022,Meera Sharma,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-05-13,2025-05-15,,pending,Not submitted yet
HW000967,STU023,Amit Kumar,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-05-13,2025-05-15,,pending,Not submitted yet
HW000968,STU025,Sakshi Mishra,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-05-13,2025-05-15,,assigned,Assigned
HW000969,STU026,Harsh Arora,Social Studies Assignment,Complete the social studies exercises from chapter 4,Social Studies,2025-05-13,2025-05-15,,assigned,Assigned
HW000970,STU028,Jyoti Saxena,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-05-13,2025-05-15,2025-05-14,submitted,Completed on time
HW000971,STU030,Rahul Goyal,Social Studies Assignment,Complete the social studies exercises from chapter 1,Social Studies,2025-05-13,2025-05-15,2025-05-14,submitted,Completed on time
HW000972,STU031,Swati Bansal,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-05-13,2025-05-15,2025-05-14,submitted,Completed on time
HW000973,STU032,Aditya Rao,Social Studies Assignment,Complete the social studies exercises from chapter 2,Social Studies,2025-05-13,2025-05-15,2025-05-14,submitted,Completed on time
HW000974,STU033,Arjun Patel,Social Studies Assignment,Complete the social studies exercises from chapter 5,Social Studies,2025-05-13,2025-05-15,2025-05-13,submitted,Completed on time
HW000975,STU001,Meera Verma,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-05-21,2025-05-23,,pending,Not submitted yet
HW000976,STU004,Nikhil Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-21,2025-05-23,,pending,Not submitted yet
HW000977,STU006,Arjun Saxena,Mathematics Assignment,Complete the mathematics exercises from chapter 1,Mathematics,2025-05-21,2025-05-23,2025-05-21,submitted,Completed on time
HW000978,STU008,Aishwarya Joshi,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-21,2025-05-23,2025-05-21,submitted,Completed on time
HW000979,STU009,Amit Bansal,Mathematics Assignment,Complete the mathematics exercises from chapter 2,Mathematics,2025-05-21,2025-05-23,,assigned,Assigned
HW000980,STU011,Neha Mishra,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-21,2025-05-23,2025-05-21,submitted,Completed on time
HW000981,STU012,Sneha Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-21,2025-05-23,,pending,Not submitted yet
HW000982,STU017,Tanvi Nair,Mathematics Assignment,Complete the mathematics exercises from chapter 4,Mathematics,2025-05-21,2025-05-23,2025-05-22,submitted,Completed on time
HW000983,STU018,Kritika Patel,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-21,2025-05-23,,assigned,Assigned
HW000984,STU019,Pooja Mehta,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-21,2025-05-23,2025-05-21,submitted,Completed on time
HW000985,STU020,Ravi Sharma,Mathematics Assignment,Complete the mathematics exercises from chapter 5,Mathematics,2025-05-21,2025-05-23,,assigned,Assigned
